Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency
LG,4.4,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x781 Pixels,24W x 15 Speaker Output,60 Hz Refresh Rate
CORNEA,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x798 Pixels,24W x 32 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x771 Pixels,24W x 5 Speaker Output,60 Hz Refresh Rate
LG,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x813 Pixels,24W x 47 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,19499,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,4.5,0,0,22990,23990,HD Ready 1366 x 768 Pixels,20W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module
Croma,3.9,0,0,16803,19990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR
iMEE,0,0,0,60990,60990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Micromax,4,4143,1183,64499,99900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
kinger,0,0,0,30900,38990,Netflix|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,44999,84990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,50 Hz Refresh Rate
Panasonic,0,0,0,18990,26890,HD Ready ?1366*768 Pixels,60 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,COMES WITH  1YR  WARRANTY
Panasonic,0,0,0,18290,29990,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 + 1 Year Warranty
iMEE,0,0,0,99990,99990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,58900,58900,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module
Panasonic,3.7,0,0,29900,29900,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty and 1 Year Additional Warranty on Panel
HUIDI,0,0,0,42990,66900,Full HD 1920 x 1080 Pixels,40 W Speaker Output,120 Hz Refresh Rate,2 x HDMI | 1 x USB,A+
LumX,4.1,0,0,17999,38490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate
Croma,4.2,1773,217,8999,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
CloudWalker,4.3,1706,466,15200,15200,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,A+
iMEE,0,0,0,74999,153990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,50 Hz Refresh Rate
DETEL,4.1,0,0,32990,42990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,36990,36990,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Company Warranty
Nokia,0,0,0,25999,57990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate
Nokia,4.1,5890,1028,30000,32990,Full HD 1920 x 1080 Pixels,14 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A Grade
CloudWalker,3.9,2746,952,6199,12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade
Croma,4.3,0,0,18500,22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,A Grade Panel
IMPEX,0,0,0,15990,34990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,10990,24990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366x768 Pixels,24 Speaker Output,60 Hz Refresh Rate
kinger,0,0,0,12990,25990,Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,100 Hz Refresh Rate
Adsun,3.8,6730,929,7549,17900,HD Ready 1366X768 Pixels,20W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+
Panasonic,4.4,0,0,59974,89990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
kinger,0,0,0,92500,92500,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Full HD 1920 x 1080 Pixels,20 W Speaker Output,100 Hz Refresh Rate
kinger,0,0,0,100500,189990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 rms Speaker Output,120 Hz Refresh Rate
Croma,3.9,0,0,18990,26000,HD Ready 1366 X 768 Pixels,8W X2 Audio Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 + 2 Year
LG,0,0,0,25900,25900,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty and 1 Year Additional Warranty on Panel
KODAK,0,0,0,55990,60990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
MOTOROLA,4.4,9686,1532,55947,99990,Ultra HD (4K) 1920 x 1080 Pixels,10W x 2 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year Standard Warranty Provided By The Manufacturer From Date Of Purchase
Adsun,3.8,6730,929,7699,17599,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade
HUIDI,4,4864,558,32999,47999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840×2160 Pixels,44 W Speaker Output,60 Hz Refresh Rate
iMEE,0,0,0,27990,60000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
JVC,4.1,799,210,20000,25999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Croma,4.2,1773,217,41999,54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate
JVC,0,0,0,469999,529900,Netflix|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,98 W Speaker Output,100 Hz Refresh Rate
MOTOROLA,4.4,9687,1532,34999,54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate
LG,4.1,0,0,17994,40000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,45999,85000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,60 Hz Refresh Rate
MOTOROLA,4.3,22486,3538,29999,44990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate
LG,5,0,0,125900,125900,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,200 Hz Refresh Rate,3 x HDMI | 2 x USB
LG,0,0,0,14499,22500,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate
Croma,4.2,0,0,8699,21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
kinger,0,0,0,12999,22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,LED Panel
Panasonic,4.3,8389,1179,43994,75000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: FireTv OS 7,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate
TCL,4.3,0,0,13499,20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,14990,23484,HD Ready 1366 x 768 Pixels,10 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+ Panel
SAMSUNG,4.5,0,0,16012,26500,Full HD 1920 x 1080 Pixels,7 + 7 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade
kinger,0,0,0,11999,22990,Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Croma,4,0,0,8999,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,8999,23900,HD Ready 1366X768P Pixels,24w Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+
Yuwa,3.7,0,0,14990,22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,4.4,0,0,13490,19500,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,4.3,0,0,12700,15900,HD Ready 1366 x 768 Pixels,10 W Speaker Output,100 Hz Refresh Rate,2 x HDMI | 2 x USB,A+
Adsun,3.8,6742,930,36990,43990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Yuwa,3.8,0,0,17999,19790,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate
JVC,0,0,0,6199,12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade
Adsun,3.8,6742,930,9490,12990,Operating System: HomeOS,Full HD 1920 x 1080 Pixels,16 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB
Croma,4.2,1773,217,6978,10499,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product
kinger,0,0,0,15868,17990,HD Ready 1366 x 768 Pixels,10 W Speaker Output,300 Hz Refresh Rate,1 x HDMI | 1 x USB,IPS
Onix,4.8,0,0,5490,9990,Operating System: HomeOS,Full HD 1920 x 1080 Pixels,16 W Speaker Output,50 Hz Refresh Rate,1 x HDMI | 1 x USB
CORNEA,0,0,0,71990,71990,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,Zero Dots LED Panel
Adsun,3.8,6742,930,22999,27990,Netflix|Prime Video|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,30 W Speaker Output,50 Hz Refresh Rate
KODAK,4.4,31763,7301,49999,69990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Compaq,3.9,0,0,27449,31900,Netflix|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,8 W x 2 Speaker Output,200 Hz Refresh Rate
kinger,0,0,0,7499,7999,HD Ready 1366 x 768 Pixels,10 W Speaker Output,200 Hz Refresh Rate,1 x HDMI | 1 x USB,1 Year Maser India Warranty
Croma,4.2,0,0,18990,36663,Full HD 1920 x 1080 Pixels,10 W x 2 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty
kinger,0,0,0,6999,9999,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade Panel
SAMSUNG,4.8,0,0,59999,94900,Ultra HD (4K) 3840 x 2160 pixels Pixels,NO Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 YEAR
SAMSUNG,4.6,0,0,34184,68400,Netflix|Prime Video|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Croma,3.9,0,0,9194,20000,HD Ready 1366 x 786 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,3 Years Warranty
MOTOROLA,4.3,13623,2223,26999,33990,Netflix|Prime Video|Apple TV|Disney+Hotstar|Youtube,Full HD 1920 x 1080 Pixels,16 Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB
Oxygen,0,0,0,52949,72990,Ultra HD (4K) 3840 x 2160 pixels Pixels,10W + 10W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR
